title,introduction,link,price,booking_date,rating_star,rating_count,country,cities,cat_key
Key West Craft Cocktail Crawl,Have a sip and stroll through Key West's craftiest bars and hidden local gems enjoying local cocktails and tastings.,https://www.kkday.com/zh-tw/product/118338,1116,20220316,0,0,美國,['佛羅里達州'],['景點門票']
Stonehenge and Bath day trip from London with optional Roman Bath entry,Book this day trip from London to visit fascinating Stonehenge and enjoy an afternoon in the city of Bath with an optional visit to the Roman Baths.,https://www.kkday.com/zh-tw/product/117231,2418,20220319,0,0,英國,['倫敦'],['景點門票']
Best of New York City cruise,Book a Best of New York City cruise and enjoy the best sights of New York City from the comfort of a state-of-the-art boat!,https://www.kkday.com/zh-tw/product/117050,1054,20220316,0,0,美國,['紐約'],['景點門票']
Laguna Waterpark,"A day full of splashing good fun and adventure for the whole family located at beautiful North Beach La Mer, Dubai. Surf the WaveOz 180 for beginners and expert wave-riders. Take on dozens of adrenalin pumping water slides at The Free Fall, or just relax and float the day away on The Lazy River.",https://www.kkday.com/zh-tw/product/114031,1268,20220315,0,0,阿拉伯聯合大公國,['杜拜'],['景點門票']
Dubai Garden Glow,"Explore creative light installation displays at Dubai Garden Glow. Visit a huge garden made from over 500,000 recyclable materials. Experience the history of dinosaurs with over 100 animatronic creatures at the Dinosaur Park.",https://www.kkday.com/zh-tw/product/33666,509,20220315,0,0,阿拉伯聯合大公國,['杜拜'],['景點門票']
バンコク発｜ダムヌンサドゥアック水上マーケット＋メークロン線路市場 by パンダバス｜ローカル列車乗車体験・日本語ガイド,バンコク人気の2大観光地、水上マーケットとメークロン市場がセットになったお得なツアーです。庶民生活の活気を肌で体感できる定番の水上マーケットと、タイ国鉄のメークロン駅手前の踏切を越えると現れる、両脇をテントの屋根に覆われたメークロン市場を1日効率観光しましょう！,https://www.kkday.com/zh-tw/product/27832,2131,20220316,0,0,泰國,['曼谷'],"['一日遊', '特色行程']"
Waterton Lakes National Park full-day tour from Calgary,Dive into the rugged landscapes around Waterton Lakes National Park on a full-day excursion!,https://www.kkday.com/zh-tw/product/125581,3007,20220611,0,0,加拿大,['卡加利'],['水上活動']
Zodiac whale watching adventure from Telegraph Cove,Ride a Zodiac-style boat with a marine mammal expert for a fully-guided adventure of orca and humpback whale watching.,https://www.kkday.com/zh-tw/product/125580,2263,20220501,0,0,加拿大,['黃刀鎮'],['景點門票']
Banff area and canyon walking tour from Calgary,Visit the Canadian Rockies and Banff National Park from Calgary! Get the best view from the Surprise Corner and discover the Banff Town city center.,https://www.kkday.com/zh-tw/product/125578,2294,20220414,0,0,加拿大,['卡加利'],['水上活動']
Premier half-day whale watching tour in Telegraph Cove,Visit the famous community of Telegraph Cove for a day of whale watching.,https://www.kkday.com/zh-tw/product/125577,155,20220501,0,0,加拿大,['黃刀鎮'],['景點門票']
Scenic Toronto night tour,Book your scenic Toronto night tour with us today to explore the city of Toronto and also enjoy sky-high views from the top of the CN Tower!,https://www.kkday.com/zh-tw/product/125576,279,20220501,0,0,加拿大,['多倫多'],['景點門票']
Banff area and canyon walking tour from Banff,Explore Canada's first national park on a day trip from Banff! Enjoy the wonders of the waterfall at Johnston Canyon and the most famous attractions in Banff Town.,https://www.kkday.com/zh-tw/product/125575,2294,20220414,0,0,加拿大,['亞伯達'],['水上活動']
Calgary city walking tour,Enjoy a walking tour of Calgary's city center and visit its top attractions!,https://www.kkday.com/zh-tw/product/125574,2418,20220316,0,0,加拿大,['卡加利'],['景點門票']
Heart of Montreal city bus tour,"Experience the heart of Montreal on this bus tour and see hotspots, historical sites and architecture that the city has to offer.",https://www.kkday.com/zh-tw/product/125573,1178,20220316,0,0,加拿大,['魁北克'],['景點門票']
Culinary walking tour in Victoria,Join a walking tour to discover culinary Victoria including various visit in Fort Street and a Terroir Tea Salon tasting,https://www.kkday.com/zh-tw/product/125569,2232,20220316,0,0,加拿大,['維多利亞'],['景點門票']
Niagara Falls daytime zipline,"Book your Niagara Falls daytime zipline to experience flying through the air from Grand View Marketplace toward the breathtaking natural phenomenon of Niagara Falls. Perfect for either thrill-seekers or those hesitant as this is a hands-free, worry-free, and fully-guided activity.",https://www.kkday.com/zh-tw/product/125568,2077,20220316,0,0,加拿大,['安大略'],['景點門票']
Toronto History & Highlights Running Tour,"Lace up your running shoes for a sight-filled trek through Toronto. Team up with an informative guide through the streets of Toronto, learning the history of Canada's leading tourist destination.",https://www.kkday.com/zh-tw/product/125566,992,20220316,0,0,加拿大,['多倫多'],['景點門票']
Niagara Falls extreme adventure course,"Book your Niagara Falls extreme adventure course to feel the adrenaline of problem-solving, initiative, and resilience with 10 games plus 5 ziplines up to 50ft above ground. Plus, experience an adventure with the backdrop of the stunning falls hovering 250ft above the Niagara River.",https://www.kkday.com/zh-tw/product/125563,1023,20220415,0,0,加拿大,['安大略'],['景點門票']
Guided tour of Kelowna Breweries,Book tickets for a Kelowna Breweries guided tour,https://www.kkday.com/zh-tw/product/125562,2821,20220318,0,0,加拿大,['溫哥華'],['景點門票']
Sea to Sky highlights full day guided tour in Vancouver,"Book now to explore Vancouver's sea to sky sights on a guided tour and journey through British Columbia's coastline with stops in Horseshoe Bay, Howe sound and more.",https://www.kkday.com/zh-tw/product/125561,1922,20220501,0,0,加拿大,['溫哥華'],['景點門票']
Breweries of Victoria guided tour,Join a guided Victoria beer tour and visit various Breweries in Victoria including a Victoria beer tasting,https://www.kkday.com/zh-tw/product/125560,2511,20220318,0,0,加拿大,['維多利亞'],['景點門票']
Montreal tapas guided tour,"Discover the multicultural side of Montreal with an expert local guide, experience Montreal's Spanish and Portuguese atmosphere in the Plateau Mont-Royal neighborhood and taste typical tapas paired with local wines.",https://www.kkday.com/zh-tw/product/125559,5271,20220316,0,0,加拿大,['魁北克'],['景點門票']
Vancouver city highlights sightseeing tour,Explore Vancouver's landmarks including Canada Place and Stanley Park and discover panoramic views and photo opportunitiesas you learn the history of the city.,https://www.kkday.com/zh-tw/product/125558,713,20220501,0,0,加拿大,['溫哥華'],['景點門票']
Montreal food and wine tour with tastings,"Enjoy a guided food and wine tour through Montreal with an expert local guide, visit local establishments and taste six different glasses of local wines alongside several appetizers and learn how to properly pair food and wine and chat with a professional sommelier.",https://www.kkday.com/zh-tw/product/125557,5116,20220316,0,0,加拿大,['魁北克'],['景點門票']
Evening sightseeing tour of Vancouver,"See Vancouver from a different angle on this evening tour, travel to scenic spots such as Stanley Park and discover sunset panoramic views and photo opportunities.",https://www.kkday.com/zh-tw/product/125556,372,20220520,0,0,加拿大,['溫哥華'],['景點門票']
Montreal tea tasting tour,"Head out on a guided tea tasting tour in Montreal with a professional local guide, discover three tea retailers along with tea school, and happening mixology bar and try a variety of different teas at each location, enjoying an informative course on properly tasting tea like a pro.",https://www.kkday.com/zh-tw/product/125555,4279,20220317,0,0,加拿大,['魁北克'],['景點門票']
Fraser Valley guided wine tour in Vancouver,Book tickets for a guided wine tour through Fraser Valley from Vancouver,https://www.kkday.com/zh-tw/product/125553,4310,20220317,0,0,加拿大,['溫哥華'],['景點門票']
Montreal's Chinatown typical cusine tour,"Join a guided food tour through Montreal's Chinatown neighborhood, led by a professional, discove five different spots and try different plates of tasty cuisine and learn about the process f creation of the food and hear stories about the area's history.",https://www.kkday.com/zh-tw/product/125552,2325,20220320,0,0,加拿大,['魁北克'],['景點門票']
Victoria Chinatown and Old Town food and history tour,Take this 2-hour walking tour to learn about Victoria's history and try its tasty foods.,https://www.kkday.com/zh-tw/product/125551,1674,20220402,0,0,加拿大,['維多利亞'],['景點門票']
Craft brewery tour,Book tickets for a guided Vancouver craft beer brewery tour in Vancouver,https://www.kkday.com/zh-tw/product/125550,2511,20220318,0,0,加拿大,['溫哥華'],['景點門票']
Victoria craft brewery and distillery guided tour,Book tickets for a guided tour in a Victoria distillery and a guided brewery tour in Victoria,https://www.kkday.com/zh-tw/product/125549,3472,20220318,0,0,加拿大,['溫哥華'],['景點門票']
Cowichan Valley wine tour from Victoria,Book tickets for a Victoria wine tour to Cowichan with Cowichan Valley wine tasting,https://www.kkday.com/zh-tw/product/125548,4310,20220318,0,0,加拿大,['維多利亞'],['景點門票']
Night on Niagara experience in Canada with Power Station Light Show,"Experience Niagara Falls, Canada with this Night on Niagara experience! Enjoy a light show, a 3-course dinner, complimentary transportation, & more. Book now!",https://www.kkday.com/zh-tw/product/125547,868,20220316,0,0,加拿大,['安大略'],['自然生態']
Drumheller and Horseshoe canyon tour from Calgary,Travel to Drumheller Valley for a unique combination of spectacular scenery and interesting things to do!,https://www.kkday.com/zh-tw/product/125546,2542,20220320,0,0,加拿大,['卡加利'],['水上活動']
Walking tour of Old Montréal,"Discover the major historical sites of the eastern or western Old Montréal with a professional guide and soak its rich history, culture and heritage!",https://www.kkday.com/zh-tw/product/125545,334,20220319,0,0,加拿大,['魁北克'],['景點門票']
Bike rental Berlin,Explore Berlin on a bike and enjoy maximum flexibility while planning your route. Find the nicest spots to relax or check out the must-sees of the capital.,https://www.kkday.com/zh-tw/product/125543,465,20220317,0,0,德國,['柏林'],['景點門票']
